Location,Filename,Year,Month,Day,Hour,AQI,PM2.5,PM10,O3,CO,SO2,NO2,AQI_Class
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1417.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1425.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1433.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1441.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1449.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-145.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1457.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1465.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1473.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1481.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1489.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1497.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1505.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1513.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1521.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1529.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-153.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1537.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1545.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1553.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1561.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1569.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1577.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1585.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1593.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1601.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1609.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-161.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1617.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1625.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1633.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1641.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1649.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1657.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1665.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1673.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1681.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1689.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-169.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1697.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-17.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1705.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1713.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1721.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1729.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1737.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1745.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1753.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1761.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1769.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-177.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1777.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1785.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1793.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1801.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1809.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1817.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1825.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1833.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1841.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1849.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-185.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1857.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1865.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1873.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1881.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1889.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1897.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1905.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1913.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1921.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1929.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-193.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1937.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1945.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1953.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1961.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1969.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1977.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1985.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1993.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2001.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2009.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-201.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2017.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2025.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2033.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2041.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2049.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2057.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2065.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2073.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2081.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2089.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-209.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2097.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2105.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2113.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2121.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2129.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2137.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2145.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2153.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2161.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2169.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-217.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2177.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2185.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2193.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2201.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2209.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2217.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2225.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2233.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2241.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2249.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-225.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2257.jpg,2022,10,2,10:00,230,185,199,10,52,12,26,e_Very_Unhealthy
