Location,Filename,Year,Month,Day,Hour,AQI,PM2.5,PM10,O3,CO,SO2,NO2,AQI_Class
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-26.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-27.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-28.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-29.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-3.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-30.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-31.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-32.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-33.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-34.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-35.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-36.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-37.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-38.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-39.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-4.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-40.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-41.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-42.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-43.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-44.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-45.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-46.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-47.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-48.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-49.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-5.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-50.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-51.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-52.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-53.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-54.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-55.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-56.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-57.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-58.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-59.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-6.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-60.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-61.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-62.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-63.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-64.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-65.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-66.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-67.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-68.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-69.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-7.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-70.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-71.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-72.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-73.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-74.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-75.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-76.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-77.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-78.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-79.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-8.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-9.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-04-17.00-2.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-1.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-10.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-100.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-101.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-102.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-103.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-104.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-105.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-106.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-107.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-108.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-109.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-11.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-110.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-111.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-112.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-113.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-114.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-115.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-116.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-117.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-118.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-119.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-12.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-120.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-121.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-122.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-123.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-124.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-125.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-126.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-127.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-128.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-129.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-13.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-130.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-131.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-132.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-133.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-134.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-135.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-136.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-137.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-138.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-139.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-14.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-140.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-141.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-142.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-143.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-144.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-145.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-146.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-147.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-148.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-149.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-15.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-150.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-151.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-152.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-153.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-154.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-155.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-156.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-157.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-158.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-159.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-16.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-160.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-161.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-162.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-163.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-164.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-165.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-166.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-167.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-168.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-169.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-17.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-170.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-171.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-172.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-173.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-174.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-175.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-176.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-177.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-178.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-179.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-18.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-180.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-19.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-2.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-20.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-21.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-22.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-23.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-24.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-25.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-26.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-27.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-28.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-29.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-3.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-30.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-31.jpg,2023,2,4,17:00,281,174,132,97,24,19,71,e_Very_Unhealthy
