Location,Filename,Year,Month,Day,Hour,AQI,PM2.5,PM10,O3,CO,SO2,NO2,AQI_Class
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-104.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-105.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-106.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-107.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-108.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-109.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-11.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-110.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-111.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-112.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-113.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-114.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-115.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-116.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-117.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-118.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-119.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-12.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-120.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-121.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-122.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-123.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-124.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-13.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-14.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-15.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-16.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-17.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-18.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-19.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-2.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-20.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-21.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-22.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-23.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-24.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-25.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-26.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-27.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-28.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-29.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-3.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-30.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-31.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-32.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-33.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-34.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-35.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-36.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-37.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-38.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-39.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-4.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-40.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-41.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-42.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-43.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-44.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-45.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-46.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-47.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-48.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-49.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-5.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-50.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-51.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-52.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-53.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-54.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-55.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-56.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-57.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-58.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-59.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-6.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-60.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-61.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-62.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-63.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-64.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-65.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-66.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-67.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-68.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-69.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-7.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-70.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-71.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-72.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-73.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-74.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-75.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-76.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-77.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-78.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-79.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-8.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-80.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-81.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-82.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-83.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-84.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-85.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-86.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-87.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-88.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-89.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-9.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-90.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-91.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-92.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-93.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-94.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-95.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-96.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-97.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-98.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-08-08.30-1-99.jpg,2023,2,8,8:30,133,34,199,2,28,16,47,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_VUH_2023-02-07-08.30-1.jpg,2023,2,7,8:30,237,347,233,2,149,12,62,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_MOD_2023-02-13-08.30-1.jpg,2023,2,13,8:30,76,68,76,1,10,6,15,b_Moderate
"Knowledge park, Greater Noida",UP_MOD_2023-02-13-08.30-2.jpg,2023,2,13,8:30,76,68,76,1,10,6,15,b_Moderate
"Knowledge park, Greater Noida",UP_MOD_2023-02-13-08.30-3.jpg,2023,2,13,8:30,76,68,76,1,10,6,15,b_Moderate
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-13-11.00-1.jpg,2023,2,13,11:00,137,84,137,1,6,6,11,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-13-11.00-2.jpg,2023,2,13,11:00,137,84,137,1,6,6,11,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-13-11.00-3.jpg,2023,2,13,11:00,137,84,137,1,6,6,11,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-14-10.00-1.jpg,2023,2,14,10:00,127,60,144,2,57,17,46,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-14-10.00-2.jpg,2023,2,14,10:00,127,60,144,2,57,17,46,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-14-10.00-3.jpg,2023,2,14,10:00,127,60,144,2,57,17,46,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-14-10.00-4.jpg,2023,2,14,10:00,127,60,144,2,57,17,46,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-15-08.30-1.jpg,2023,2,15,8:30,134,134,160,2,60,20,50,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-15-08.30-2.jpg,2023,2,15,8:30,134,134,160,2,60,20,50,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-15-08.30-3.jpg,2023,2,15,8:30,134,134,160,2,60,20,50,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-15-08.30-4.jpg,2023,2,15,8:30,134,134,160,2,60,20,50,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-15-08.30-5.jpg,2023,2,15,8:30,134,134,160,2,60,20,50,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-15-08.30-6.jpg,2023,2,15,8:30,134,134,160,2,60,20,50,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-15-17.00-1.jpg,2023,2,15,17:00,144,37,150,2,18,9,33,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_VU_2023-02-16-08.30-1.jpg,2023,2,16,8:30,202,315,266,2,,15,84,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_VU_2023-02-16-08.30-2.jpg,2023,2,16,8:30,202,315,266,2,,15,84,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_VU_2023-02-16-08.30-3.jpg,2023,2,16,8:30,202,315,266,2,,15,84,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_VU_2023-02-16-08.30-4.jpg,2023,2,16,8:30,202,315,266,2,,15,84,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_VU_2023-02-16-08.30-5.jpg,2023,2,16,8:30,202,315,266,2,,15,84,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_VU_2023-02-16-08.30-6.jpg,2023,2,16,8:30,202,315,266,2,,15,84,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_VU_2023-02-16-08.30-7.jpg,2023,2,16,8:30,202,315,266,2,,15,84,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_VU_2023-02-16-16.00-1.jpg,2023,2,16,16:00,260,302,198,,,,,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_VU_2023-02-16-16.00-2.jpg,2023,2,16,16:00,260,302,198,,,,,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_VU_2023-02-16-16.00-3.jpg,2023,2,16,16:00,260,302,198,,,,,e_Very_Unhealthy
