Location,Filename,Year,Month,Day,Hour,AQI,PM2.5,PM10,O3,CO,SO2,NO2,AQI_Class
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-56.jpg,2023,2,3,8:30,111,54,111,39,319,7,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-57.jpg,2023,2,3,8:30,111,54,111,39,319,7,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-58.jpg,2023,2,3,8:30,111,54,111,39,319,7,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-59.jpg,2023,2,3,8:30,111,54,111,39,319,7,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-6.jpg,2023,2,3,8:30,111,54,111,39,319,7,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-60.jpg,2023,2,3,8:30,111,54,111,39,319,7,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-61.jpg,2023,2,3,8:30,111,54,111,39,319,7,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-62.jpg,2023,2,3,8:30,111,54,111,39,319,7,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-63.jpg,2023,2,3,8:30,111,54,111,39,319,7,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-7.jpg,2023,2,3,8:30,111,54,111,39,319,7,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-8.jpg,2023,2,3,8:30,111,54,111,39,319,7,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-9.jpg,2023,2,3,8:30,111,54,111,39,319,7,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-1.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-10.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-11.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-12.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-13.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-14.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-15.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-16.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-17.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-18.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-19.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-2.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-20.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-21.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-22.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-23.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-24.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-25.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-26.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-27.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-28.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-29.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-3.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-30.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-31.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-32.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-33.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-34.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-35.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-36.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-37.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-38.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-39.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-4.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-40.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-41.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-42.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-43.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-44.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-45.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-46.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-47.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-48.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-49.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-5.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-6.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-7.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-8.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-09-08.30-1-9.jpg,2023,2,9,8:30,103,44,80,28,286,14,29,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UHFSG_2023-02-14-08.30-1-1.jpg,2023,2,14,8:30,102,47,83,24,260,15,20,c_Unhealthy_for_Sensitive_Groups
